cust_age;policy_id;coverage_start_date;cust_region;sum_assured_group;ins_deductible;annual_prem;zip_code;insured_sex;edu_lvl;marital_status;claim_incurred_date;claim_type;acc_type;emg_services_notified;incident_city;incident_hour;num_vehicles_involved;property_damage;bodily_injuries;witnesses;police_report_avlbl;total_claim_amount;injury_claim;property_claim;vehicle_claim;car_brand;car_model;production_year
29;448402;19.10.2001;east;high;500;971.91;379881;F;associate;other;16.01.2023;single vehicle collision;rear collision;Ambulance;Arlington;9;1;?;1;0;NO;66200;6620;6620;52960;Dodge;Neon;2020
37;258698;18.04.1997;west;low;1000;1135.14;503163;M;associate;unmarried;27.02.2023;multi-vehicle collision;front collision;Police;Columbus;23;3;?;2;2;YES;51590;9380;9380;32830;Audi;A5;2022
36;94644;16.05.1999;east;high;500;1183.55;337548;M;masters;other;30.01.2023;multi-vehicle collision;rear collision;Police;Northbend;15;3;YES;2;1;YES;42680;3880;7760;31040;Accura;RSX;2013
46;149305;27.05.1997;east;mid;500;1268.13;356568;F;associate;other;08.01.2023;parked car;;Police;Northbrook;5;1;NO;1;2;;2160;480;240;1440;Toyota;Corolla;2011
40;250230;29.09.2019;north;mid;500;1378.04;508196;M;md;married;01.02.2023;multi-vehicle collision;side collision;Other;Columbus;6;3;?;0;2;YES;51810;9420;4710;37680;Audi;A3;2009
43;587464;02.07.2009;east;mid;500;1732.2;351368;F;md;other;12.01.2023;parked car;;None;Arlington;6;1;YES;0;3;;5200;650;650;3900;Accura;MDX;2013
56;584085;17.01.2012;east;low;1000;1568.97;354653;M;md;other;05.01.2023;single vehicle collision;side collision;Police;Northbend;10;1;?;0;1;YES;58160;7270;7270;43620;Saab;95;2003
42;81023;06.07.2014;east;mid;2000;1639.84;350117;M;phd;other;20.01.2023;multi-vehicle collision;rear collision;Fire;Riverwood;16;3;NO;0;0;NO;59130;6570;6570;45990;Ford;Escape;2013
34;377367;08.01.2020;east;low;1000;934.72;364620;F;md;married;08.01.2023;parked car;;None;Springfield;5;1;NO;1;1;NO;7280;1120;1120;5040;Toyota;Highlander;2017
26;62134;31.12.2006;west;mid;1000;1020.57;344864;F;associate;other;23.02.2023;multi-vehicle collision;front collision;Other;Arlington;15;3;?;0;2;;74200;7420;7420;59360;Jeep;Wrangler;2003
45;360267;11.04.1999;north;mid;2000;1332.08;520787;F;md;unmarried;12.01.2023;multi-vehicle collision;rear collision;Other;Arlington;21;3;?;1;0;;61050;11100;11100;38850;Dodge;RAM;2018
38;116796;16.03.2011;west;low;2000;1131.96;339838;M;phd;other;03.01.2023;multi-vehicle collision;front collision;Police;Springfield;0;3;YES;2;2;YES;60480;5040;15120;40320;Volkswagen;Jetta;2010
39;170599;30.10.2021;east;mid;1000;1391.68;378391;M;phd;other;27.02.2023;parked car;;Police;Northbend;5;1;NO;0;1;YES;2640;480;480;1680;Ford;F150;2016
36;365692;23.02.2006;north;mid;500;1614.37;517772;M;high school;unmarried;09.02.2023;multi-vehicle collision;front collision;Ambulance;Springfield;0;3;NO;2;3;;77440;14080;7040;56320;Dodge;Neon;2011
57;67355;15.06.2009;north;mid;2000;1204.37;359923;F;associate;other;31.01.2023;multi-vehicle collision;front collision;Police;Arlington;22;3;YES;0;0;NO;78500;15700;7850;54950;Audi;A3;2022
36;257601;14.12.2017;west;mid;2000;1245.98;364304;M;masters;married;14.01.2023;multi-vehicle collision;side collision;Fire;Northbend;20;3;NO;2;2;NO;45700;4570;4570;36560;BMW;3 Series;2015
41;222112;23.03.2020;west;high;2000;1165.41;518091;M;high school;other;22.02.2023;single vehicle collision;side collision;Fire;Hillsdale;22;1;NO;2;0;;69300;13860;13860;41580;Volkswagen;Passat;2007
41;364342;30.04.2008;west;low;500;1040.36;501174;M;masters;unmarried;08.02.2023;multi-vehicle collision;rear collision;Fire;Riverwood;0;3;NO;2;3;NO;81240;6770;20310;54160;Mercedes;C300;2015
40;137317;23.10.2006;north;high;2000;1302.78;505376;M;masters;other;10.01.2023;multi-vehicle collision;side collision;Police;Hillsdale;5;3;?;1;1;;61490;5590;11180;44720;Dodge;RAM;2008
33;292681;20.04.2004;west;low;500;1441.1;501702;F;phd;other;30.01.2023;single vehicle collision;front collision;Police;Arlington;21;1;NO;1;1;YES;27700;2770;2770;22160;Toyota;Camry;2019
34;240996;12.01.2005;west;low;1000;1827.74;352172;M;jd;other;03.02.2023;multi-vehicle collision;side collision;Other;Arlington;21;3;YES;1;0;;67650;12300;6150;49200;Audi;A5;2016
51;309141;28.12.2012;north;high;1000;1530.58;352555;F;associate;other;19.01.2023;single vehicle collision;rear collision;Fire;Arlington;7;1;YES;0;3;YES;75400;7540;15080;52780;Dodge;RAM;2019
38;361907;01.12.2014;east;mid;500;1244.14;342887;M;jd;unmarried;28.01.2023;single vehicle collision;side collision;Other;Riverwood;14;1;YES;0;0;NO;45100;9020;4510;31570;Nissan;Maxima;2020
60;541932;03.04.2005;east;high;1000;1267.75;502910;F;college;unmarried;14.02.2023;single vehicle collision;front collision;Other;Riverwood;10;1;NO;1;3;NO;84480;7680;15360;61440;Chevrolet;Silverado;2019
37;212554;23.02.2002;north;mid;500;1516.65;370478;F;md;other;25.01.2023;single vehicle collision;rear collision;Ambulance;Riverwood;10;1;YES;1;1;NO;58300;10600;10600;37100;Ford;F150;2008
31;233296;06.05.2013;north;low;1000;1048.35;356757;F;masters;married;26.02.2023;parked car;;None;Arlington;7;1;?;0;0;NO;3600;360;720;2520;BMW;X5;2020
31;315811;06.09.1997;east;mid;2000;949.38;507099;F;phd;other;06.01.2023;single vehicle collision;rear collision;Other;Hillsdale;2;1;YES;1;0;YES;75790;13780;6890;55120;Accura;RSX;2014
43;555044;23.02.2000;north;mid;1000;933.88;337390;M;associate;other;20.02.2023;theft;;Police;Northbend;21;1;NO;1;0;YES;7150;1300;650;5200;Volkswagen;Jetta;2010
34;464023;10.08.2002;east;low;500;913.4;507861;F;jd;married;23.02.2023;single vehicle collision;front collision;Other;Arlington;14;1;?;2;1;YES;36720;4080;4080;28560;Honda;Accord;2016
41;275244;11.06.2011;west;high;2000;966.85;377487;M;masters;married;19.01.2023;theft;;None;Northbrook;9;1;?;2;3;;5170;470;940;3760;Subaru;Forrestor;2008
59;415995;24.03.2011;east;mid;2000;1324.73;377278;M;md;other;03.01.2023;multi-vehicle collision;front collision;Fire;Riverwood;19;3;?;0;3;YES;81800;16360;8180;57260;Nissan;Pathfinder;2005
30;507218;10.12.2014;east;mid;2000;1441.43;513255;F;phd;unmarried;07.01.2023;multi-vehicle collision;rear collision;Fire;Northbend;19;3;?;0;2;YES;47790;5310;5310;37170;Subaru;Impreza;2002
53;430125;03.06.2005;west;high;2000;789.58;377228;M;masters;unmarried;01.01.2023;theft;;Police;Riverwood;6;1;NO;1;2;NO;6300;630;1260;4410;Mercedes;C300;2008
30;209446;26.11.2022;east;high;1000;1164.65;379820;M;masters;other;21.01.2023;single vehicle collision;front collision;Fire;Arlington;3;1;YES;1;0;NO;140270;14027;28054;98189;Mercedes;E400;2017
40;153085;01.02.1999;east;mid;2000;1188.71;334174;M;masters;unmarried;06.01.2023;single vehicle collision;rear collision;Fire;Riverwood;17;1;?;1;3;YES;43230;7860;7860;27510;Chevrolet;Silverado;2008
23;562639;13.07.2006;east;high;1000;1709.83;363646;F;jd;married;13.01.2023;multi-vehicle collision;rear collision;Fire;Northbrook;21;3;NO;2;2;NO;63250;5750;11500;46000;Chevrolet;Tahoe;2009
46;163407;22.10.2011;east;low;2000;1544.12;516244;F;md;married;06.01.2023;multi-vehicle collision;front collision;Police;Riverwood;4;4;NO;2;1;;77100;15420;7710;53970;Volkswagen;Jetta;2003
29;213745;21.08.2001;north;mid;2000;1236.73;363961;M;md;other;14.02.2023;single vehicle collision;rear collision;Ambulance;Springfield;14;1;?;2;3;;70800;7080;14160;49560;Accura;MDX;2019
57;596170;21.02.2000;north;low;2000;1371.32;378454;M;college;unmarried;14.02.2023;multi-vehicle collision;front collision;Police;Northbrook;10;3;NO;0;0;NO;62800;6280;12560;43960;Jeep;Wrangler;2019
40;294516;11.02.2012;north;low;500;1462.06;330535;F;jd;other;11.02.2023;multi-vehicle collision;rear collision;Police;Springfield;20;3;?;0;0;YES;69740;6340;6340;57060;Dodge;Neon;2010
26;351066;24.08.2015;north;low;2000;763.75;366159;M;md;other;16.02.2023;multi-vehicle collision;front collision;Ambulance;Northbrook;3;3;?;0;3;;31350;2850;5700;22800;Honda;Accord;2008
29;379881;21.06.2010;east;mid;1000;1115.28;373613;F;high school;other;12.02.2023;parked car;;Police;Arlington;6;1;YES;2;0;YES;6820;620;1240;4960;BMW;3 Series;2012
42;82522;04.04.2021;north;high;500;988.08;362487;M;masters;other;20.01.2023;single vehicle collision;rear collision;Ambulance;Hillsdale;10;1;NO;0;1;NO;48000;4800;9600;33600;Saab;95;2020
41;381981;08.11.2007;west;mid;1000;997.54;377915;M;college;married;01.01.2023;theft;;Police;Northbend;3;1;YES;2;0;;4100;820;410;2870;Chevrolet;Malibu;2016
44;149962;31.05.2015;east;mid;500;1338.82;500121;F;high school;other;14.02.2023;single vehicle collision;rear collision;Other;Riverwood;16;1;NO;2;2;NO;76230;6930;13860;55440;Volkswagen;Passat;2004
35;431717;02.11.2003;west;low;500;1038.86;345569;F;jd;other;03.02.2023;single vehicle collision;rear collision;Ambulance;Northbend;1;1;YES;1;1;;42000;7000;7000;28000;BMW;X5;2018
46;566366;06.09.2018;east;low;500;1218.05;331936;F;masters;married;27.02.2023;single vehicle collision;side collision;Ambulance;Arlington;13;1;?;0;1;YES;63100;6310;12620;44170;Accura;TL;2007
37;377773;23.01.2013;north;high;500;1008.88;338183;M;high school;unmarried;16.01.2023;multi-vehicle collision;side collision;Ambulance;Arlington;5;3;?;0;3;NO;42500;4250;4250;34000;Volkswagen;Jetta;2006
45;150711;30.08.2012;west;mid;1000;1252.29;357523;F;phd;other;11.01.2023;single vehicle collision;rear collision;Fire;Columbus;16;1;YES;0;1;;62590;11380;11380;39830;Volkswagen;Jetta;2010
26;437957;01.08.2021;east;low;500;972.7;366806;F;jd;married;18.01.2023;multi-vehicle collision;rear collision;Ambulance;Arlington;14;3;?;1;0;NO;59700;11940;11940;35820;Nissan;Ultima;2009
36;514393;13.01.2001;north;high;2000;1253.79;366271;F;associate;other;18.02.2023;parked car;;None;Arlington;7;1;NO;0;0;;7400;740;1480;5180;Dodge;Neon;2021
31;296616;21.02.2013;north;high;2000;1173.81;508735;M;masters;other;19.02.2023;single vehicle collision;rear collision;Fire;Columbus;14;1;NO;0;2;NO;57330;6370;6370;44590;Dodge;Neon;2013
25;64993;13.02.2019;west;high;1000;1387.97;372443;F;associate;married;18.01.2023;multi-vehicle collision;side collision;Other;Springfield;23;2;?;2;3;YES;65100;6510;6510;52080;Saab;93;2018
32;104666;18.02.2001;east;low;2000;1274.54;331246;M;associate;other;09.02.2023;single vehicle collision;rear collision;Fire;Riverwood;12;1;?;0;3;;59940;6660;6660;46620;Honda;CRV;2002
30;475547;25.06.2010;east;mid;500;536.28;333750;F;phd;other;10.02.2023;single vehicle collision;rear collision;Other;Arlington;23;1;NO;2;2;NO;51120;5680;5680;39760;Mercedes;E400;2012
42;328585;01.06.1998;north;low;500;1387.24;352910;M;associate;other;23.01.2023;single vehicle collision;side collision;Fire;Hillsdale;13;1;NO;0;3;;52700;5270;10540;36890;Toyota;Corolla;2012
29;513694;12.07.2017;east;low;500;1201.35;500670;F;jd;other;05.02.2023;theft;;Police;Columbus;9;1;?;2;0;;6200;1240;620;4340;Honda;Accord;2006
44;507752;02.11.1998;east;mid;2000;1142.41;509426;M;md;other;04.02.2023;theft;;Police;Northbrook;3;1;YES;1;0;;5500;500;500;4500;Honda;Civic;2017
50;70185;16.03.2013;west;mid;500;1196.45;519703;M;associate;married;07.01.2023;multi-vehicle collision;side collision;Fire;Columbus;17;3;?;1;1;NO;57060;6340;6340;44380;Mercedes;E400;2002
22;415951;12.04.2000;north;high;500;1171.32;331170;M;jd;other;14.02.2023;single vehicle collision;rear collision;Police;Northbend;14;1;YES;0;1;YES;86130;15660;7830;62640;Subaru;Legacy;2016
41;203577;20.06.1998;east;mid;2000;943.84;335631;M;md;married;04.02.2023;single vehicle collision;front collision;Fire;Arlington;23;1;NO;0;0;NO;84100;16820;8410;58870;Ford;Escape;2016
42;132355;28.09.2009;west;high;1000;1573.85;514233;M;jd;other;20.02.2023;parked car;;Police;Springfield;19;1;?;2;2;;6490;590;1180;4720;Toyota;Camry;2018
25;455868;13.04.2005;north;low;2000;986.17;360547;F;masters;other;05.02.2023;multi-vehicle collision;rear collision;Ambulance;Northbend;1;3;YES;1;0;NO;32320;4040;4040;24240;Dodge;RAM;2007
38;501274;14.05.2017;north;mid;500;1403.82;365344;F;phd;unmarried;01.02.2023;single vehicle collision;rear collision;Police;Arlington;10;1;?;0;1;NO;70700;7070;14140;49490;Volkswagen;Passat;2015
29;487907;16.09.2020;north;mid;1000;976.38;379789;F;associate;other;03.02.2023;single vehicle collision;front collision;Fire;Hillsdale;5;1;?;1;3;NO;76400;15280;7640;53480;Subaru;Forrestor;2010
29;413371;18.02.2007;east;mid;2000;1324.55;336941;F;high school;other;24.02.2023;multi-vehicle collision;front collision;Fire;Arlington;12;2;YES;1;1;;66950;10300;10300;46350;Saab;93;2002
41;479850;01.01.1998;north;low;500;1461.93;348952;F;college;other;24.01.2023;single vehicle collision;rear collision;Police;Northbend;23;1;YES;0;0;;79300;15860;15860;47580;Saab;92x;2014
41;376926;12.12.2004;north;mid;2000;1722.57;332459;F;associate;other;13.01.2023;multi-vehicle collision;side collision;Police;Northbend;18;3;?;1;3;;44200;4420;4420;35360;Audi;A5;2021
43;590889;01.10.2013;east;mid;500;1450.38;511964;M;md;other;08.01.2023;single vehicle collision;side collision;Ambulance;Northbend;19;1;NO;1;2;NO;46800;4680;9360;32760;Audi;A5;2014
31;124362;14.02.2020;north;high;500;1218.97;336752;M;jd;married;24.01.2023;parked car;;None;Arlington;4;1;YES;1;2;;4320;0;960;3360;Saab;93;2010
58;385566;14.10.2017;north;high;2000;1190.15;519438;M;associate;other;19.01.2023;single vehicle collision;front collision;Ambulance;Northbrook;23;1;YES;0;0;NO;55800;11160;11160;33480;Dodge;RAM;2011
39;190660;21.06.2006;north;high;2000;1230.09;512876;F;associate;other;08.01.2023;single vehicle collision;rear collision;Police;Hillsdale;10;1;YES;0;0;;44240;5530;5530;33180;Dodge;RAM;2004
40;72223;28.10.2007;east;low;1000;1646.11;508373;M;jd;other;04.02.2023;single vehicle collision;rear collision;Other;Northbrook;17;1;NO;1;0;YES;44220;8040;4020;32160;Accura;MDX;2007
24;432579;05.05.2006;east;mid;2000;1566.58;354448;F;high school;unmarried;02.02.2023;single vehicle collision;side collision;Fire;Northbrook;7;1;NO;2;0;;56600;11320;5660;39620;Toyota;Camry;2006
46;519531;17.02.2017;north;mid;500;1263.95;505711;F;jd;other;16.01.2023;theft;;None;Arlington;10;1;YES;1;3;YES;4560;760;380;3420;Nissan;Pathfinder;2014
36;282937;27.09.1997;east;mid;1000;1495.52;513810;M;phd;married;25.01.2023;multi-vehicle collision;side collision;Ambulance;Northbrook;17;3;NO;2;0;YES;77200;9650;9650;57900;Ford;Escape;2003
46;442466;15.08.2017;west;low;500;1530.91;373903;M;college;other;23.02.2023;single vehicle collision;side collision;Other;Northbend;8;1;NO;0;3;YES;65780;11960;11960;41860;Mercedes;ML350;2020
46;149785;02.07.2013;west;low;500;1356.31;377604;F;md;married;14.02.2023;multi-vehicle collision;front collision;Ambulance;Columbus;11;3;YES;0;0;NO;64570;5870;11740;46960;Jeep;Wrangler;2008
50;235884;13.09.2012;east;high;500;887.24;359397;F;masters;other;26.02.2023;multi-vehicle collision;rear collision;Police;Northbend;14;3;NO;0;2;NO;44190;9820;4910;29460;Audi;A3;2022
28;283206;29.11.2018;west;mid;1000;1137.11;517826;F;masters;married;14.01.2023;multi-vehicle collision;front collision;Fire;Northbend;0;3;?;1;2;;44730;4970;4970;34790;Saab;92x;2007
48;102238;13.05.1998;east;mid;1000;1166.91;344200;F;jd;other;28.02.2023;single vehicle collision;side collision;Other;Northbrook;11;1;?;0;3;YES;35750;6500;3250;26000;Mercedes;E400;2008
27;324655;12.12.2008;north;low;1000;1163.08;377663;F;college;married;17.01.2023;single vehicle collision;front collision;Ambulance;Arlington;17;1;?;1;2;YES;42840;3570;7140;32130;Chevrolet;Silverado;2011
24;485703;01.09.1999;north;high;500;1416.61;514916;F;high school;other;04.02.2023;multi-vehicle collision;rear collision;Police;Springfield;23;3;?;0;0;NO;63300;12660;6330;44310;Dodge;RAM;2019
55;172579;09.08.2001;west;low;2000;970.29;343888;M;high school;other;11.01.2023;multi-vehicle collision;rear collision;Ambulance;Hillsdale;20;3;NO;0;0;YES;71520;17880;5960;47680;Subaru;Forrestor;2007
57;324361;10.10.2002;north;low;1000;1189.91;335267;M;high school;unmarried;06.01.2023;single vehicle collision;side collision;Other;Riverwood;19;1;NO;1;0;;73320;6110;12220;54990;Ford;Fusion;2019
34;386442;09.03.2021;east;high;500;1428.91;361232;M;phd;unmarried;12.02.2023;single vehicle collision;side collision;Fire;Springfield;23;1;?;2;3;NO;64200;6420;19260;38520;Honda;Civic;2014
33;499530;20.09.2003;west;high;500;1308.87;376705;F;high school;other;17.02.2023;single vehicle collision;front collision;Other;Northbrook;8;1;YES;0;1;;70290;12780;6390;51120;Accura;MDX;2015
40;566545;12.11.2000;east;mid;2000;1765.13;353161;M;jd;married;27.02.2023;single vehicle collision;rear collision;Ambulance;Arlington;7;1;YES;1;1;NO;46200;4200;8400;33600;Audi;A5;2004
30;310412;31.08.2017;west;mid;2000;1314.74;513146;F;masters;unmarried;08.01.2023;multi-vehicle collision;side collision;Other;Northbend;13;3;YES;2;0;;84500;13000;13000;58500;BMW;X6;2016
29;579253;21.02.2014;north;low;1000;1423.9;504115;F;md;other;04.01.2023;single vehicle collision;front collision;Ambulance;Riverwood;12;1;NO;0;3;;69360;11560;11560;46240;Dodge;RAM;2016
46;200292;27.04.2016;east;low;2000;1576.65;368126;M;associate;married;21.01.2023;single vehicle collision;front collision;Fire;Hillsdale;18;1;NO;1;3;YES;83490;7590;15180;60720;Nissan;Pathfinder;2003
41;410589;01.03.2002;east;high;2000;1138.42;373211;M;md;married;28.02.2023;multi-vehicle collision;rear collision;Police;Arlington;10;3;?;0;3;YES;53020;9640;9640;33740;Toyota;Corolla;2006
32;589956;17.07.2007;north;low;1000;1057.63;352716;M;md;other;01.03.2023;multi-vehicle collision;side collision;Other;Hillsdale;13;2;?;1;1;;57720;14430;9620;33670;Saab;93;2014
36;76476;25.11.2010;east;high;2000;1710.79;514201;M;associate;other;18.02.2023;multi-vehicle collision;side collision;Fire;Riverwood;17;3;?;2;0;YES;51100;10220;5110;35770;Audi;A3;2013
32;429185;05.01.2004;west;mid;1000;984.08;357761;F;college;other;01.02.2023;single vehicle collision;side collision;Fire;Northbrook;13;1;?;2;3;;82170;14940;7470;59760;Chevrolet;Silverado;2002
29;109714;26.05.2002;north;mid;1000;1113.38;513784;M;jd;unmarried;01.01.2023;parked car;;None;Hillsdale;10;1;YES;2;1;YES;5900;590;590;4720;Nissan;Pathfinder;2017
28;206980;21.01.1999;west;high;1000;1466.93;374699;M;jd;other;13.02.2023;multi-vehicle collision;side collision;Fire;Riverwood;9;3;NO;2;1;NO;60000;5000;10000;45000;Honda;Accord;2004
34;344159;25.04.1998;north;high;500;1283.53;365408;M;md;married;21.01.2023;single vehicle collision;front collision;Fire;Northbrook;11;1;NO;1;1;NO;67300;6730;6730;53840;Dodge;RAM;2007
35;268399;10.12.2017;north;low;500;1259.39;353233;F;md;unmarried;25.02.2023;multi-vehicle collision;side collision;Fire;Springfield;21;3;YES;2;0;;79090;14380;7190;57520;Nissan;Maxima;2019
48;300166;28.07.2004;north;high;2000;768.06;505454;M;masters;other;19.01.2023;multi-vehicle collision;side collision;Ambulance;Hillsdale;16;2;?;2;3;NO;60940;5540;11080;44320;Audi;A3;2020
33;377007;21.07.2012;east;low;1000;838.92;513575;F;high school;married;14.02.2023;single vehicle collision;rear collision;Ambulance;Arlington;2;1;YES;0;2;;82610;7510;7510;67590;Ford;Escape;2009
39;305082;04.09.1997;west;low;500;1394.94;342276;F;masters;married;06.01.2023;multi-vehicle collision;rear collision;Ambulance;Northbend;0;4;?;0;3;NO;76890;6990;13980;55920;BMW;X6;2014
27;453353;05.10.2003;west;high;2000;1172.25;502384;M;college;unmarried;02.02.2023;multi-vehicle collision;rear collision;Fire;Northbend;14;4;YES;0;0;NO;59070;10740;5370;42960;Toyota;Camry;2019
31;103992;16.04.1997;north;low;500;670.03;368268;M;masters;married;24.01.2023;single vehicle collision;front collision;Other;Riverwood;3;1;?;2;0;;64080;7120;7120;49840;Ford;Escape;2004
45;535212;17.04.2006;west;mid;1000;1663.56;345821;M;jd;married;29.01.2023;multi-vehicle collision;side collision;Fire;Columbus;9;3;?;2;2;;53280;11840;5920;35520;Toyota;Camry;2013
27;372477;31.12.2012;east;low;500;963.24;350309;F;masters;unmarried;22.02.2023;multi-vehicle collision;front collision;Ambulance;Arlington;21;3;?;0;1;;51000;8500;8500;34000;Nissan;Pathfinder;2020
38;420364;30.08.2015;north;low;2000;1156.08;333821;M;md;other;22.02.2023;single vehicle collision;front collision;Police;Hillsdale;20;1;?;2;2;YES;60480;6720;6720;47040;Accura;TL;2008
44;66588;16.02.2015;west;low;2000;1079.19;368072;M;jd;unmarried;14.02.2023;single vehicle collision;front collision;Other;Springfield;14;1;YES;0;2;;56400;11280;11280;33840;Toyota;Highlander;2021
